name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11425306,134100481.0,383,11.75,80,11.74,60,11.73,205,11.72,168,11.71,322,11.76,149,11.77,192,11.78,476,11.79,478,11.8,2017-04-20,14:50:52,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11427806,134129856.0,358,11.75,80,11.74,60,11.73,205,11.72,168,11.71,323,11.76,119,11.77,192,11.78,476,11.79,478,11.8,2017-04-20,14:50:55,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11432306,134182751.0,333,11.75,80,11.74,60,11.73,205,11.72,168,11.71,303,11.76,119,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:04,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11438306,134253253.0,275,11.75,80,11.74,60,11.73,205,11.72,168,11.71,301,11.76,119,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:10,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11441306,134288503.0,245,11.75,80,11.74,60,11.73,205,11.72,168,11.71,301,11.76,119,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:13,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11445306,134335503.0,205,11.75,80,11.74,82,11.73,205,11.72,168,11.71,301,11.76,249,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:16,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11449206,134381328.0,166,11.75,80,11.74,82,11.73,205,11.72,168,11.71,301,11.76,249,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:22,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11465806,134576378.0,80,11.74,82,11.73,205,11.72,168,11.71,70,11.7,2,11.75,301,11.76,249,11.77,200,11.78,346,11.79,2017-04-20,14:51:25,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11466006,134578728.0,3,11.75,80,11.74,82,11.73,205,11.72,168,11.71,301,11.76,249,11.77,200,11.78,346,11.79,478,11.8,2017-04-20,14:51:28,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11467406,134595178.0,80,11.74,82,11.73,205,11.72,168,11.71,70,11.7,54,11.75,301,11.76,249,11.77,50,11.78,396,11.79,2017-04-20,14:51:31,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11467406,134595178.0,80,11.74,112,11.73,205,11.72,168,11.71,70,11.7,54,11.75,301,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:34,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11468806,134611628.0,80,11.74,122,11.73,205,11.72,168,11.71,70,11.7,48,11.75,301,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:37,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11468906,134612802.0,79,11.74,122,11.73,205,11.72,168,11.71,70,11.7,48,11.75,301,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:40,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11471906,134648052.0,79,11.74,122,11.73,205,11.72,168,11.71,72,11.7,18,11.75,301,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:46,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11472106,134650402.0,79,11.74,122,11.73,205,11.72,168,11.71,72,11.7,16,11.75,301,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:49,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11476106,134697362.0,39,11.74,122,11.73,205,11.72,168,11.71,72,11.7,169,11.75,300,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:55,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11477106,134709112.0,39,11.74,122,11.73,205,11.72,168,11.71,72,11.7,159,11.75,300,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:51:58,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11477306,134711460.0,37,11.74,152,11.73,205,11.72,168,11.71,72,11.7,225,11.75,300,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:52:04,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11479606,134738485.0,37,11.74,152,11.73,205,11.72,168,11.71,72,11.7,202,11.75,300,11.76,249,11.77,50,11.78,393,11.79,2017-04-20,14:52:10,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11480406,134747884.0,86,11.74,152,11.73,205,11.72,168,11.71,72,11.7,129,11.75,300,11.76,249,11.77,50,11.78,423,11.79,2017-04-20,14:52:16,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11481906,134765509.0,96,11.74,152,11.73,205,11.72,168,11.71,72,11.7,114,11.75,300,11.76,249,11.77,50,11.78,423,11.79,2017-04-20,14:52:19,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11491506,134878213.0,152,11.73,205,11.72,168,11.71,72,11.7,26,11.69,4,11.74,114,11.75,300,11.76,249,11.77,50,11.78,2017-04-20,14:52:22,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11491506,134878213.0,152,11.73,205,11.72,168,11.71,72,11.7,21,11.69,4,11.74,114,11.75,320,11.76,249,11.77,50,11.78,2017-04-20,14:52:25,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11491506,134878213.0,152,11.73,205,11.72,168,11.71,72,11.7,21,11.69,4,11.74,140,11.75,320,11.76,249,11.77,50,11.78,2017-04-20,14:52:31,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.73,11.75,11492006,134884084.0,152,11.73,205,11.72,168,11.71,72,11.7,21,11.69,139,11.75,320,11.76,249,11.77,50,11.78,423,11.79,2017-04-20,14:52:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.75,11497006,134942734.0,102,11.73,205,11.72,168,11.71,72,11.7,21,11.69,139,11.75,320,11.76,249,11.77,50,11.78,423,11.79,2017-04-20,14:52:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.75,11497006,134942734.0,102,11.73,205,11.72,168,11.71,72,11.7,21,11.69,139,11.75,130,11.76,249,11.77,50,11.78,423,11.79,2017-04-20,14:52:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.75,11497006,134942734.0,102,11.73,205,11.72,168,11.71,72,11.7,21,11.69,139,11.75,130,11.76,249,11.77,48,11.78,423,11.79,2017-04-20,14:52:52,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11498006,134954484.0,6,11.74,105,11.73,205,11.72,168,11.71,72,11.7,129,11.75,130,11.76,249,11.77,48,11.78,423,11.79,2017-04-20,14:52:58,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11498606,134961528.0,141,11.73,205,11.72,168,11.71,72,11.7,21,11.69,204,11.74,129,11.75,130,11.76,249,11.77,48,11.78,2017-04-20,14:53:01,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11499806,134975604.0,129,11.73,205,11.72,168,11.71,72,11.7,21,11.69,204,11.74,129,11.75,130,11.76,249,11.77,48,11.78,2017-04-20,14:53:04,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11506506,135054262.0,129,11.73,205,11.72,168,11.71,72,11.7,21,11.69,137,11.74,129,11.75,130,11.76,249,11.77,48,11.78,2017-04-20,14:53:10,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11508506,135077742.0,149,11.73,205,11.72,168,11.71,72,11.7,21,11.69,97,11.74,129,11.75,130,11.76,249,11.77,48,11.78,2017-04-20,14:53:16,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11509006,135083612.0,149,11.73,205,11.72,168,11.71,72,11.7,21,11.69,92,11.74,137,11.75,130,11.76,249,11.77,48,11.78,2017-04-20,14:53:19,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11518206,135191620.0,24,11.74,149,11.73,209,11.72,168,11.71,72,11.7,137,11.75,130,11.76,249,11.77,48,11.78,423,11.79,2017-04-20,14:53:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.75,11520906,135223315.0,146,11.73,209,11.72,168,11.71,72,11.7,21,11.69,137,11.75,130,11.76,249,11.77,48,11.78,423,11.79,2017-04-20,14:53:28,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.75,11520906,135223315.0,146,11.73,209,11.72,168,11.71,76,11.7,21,11.69,137,11.75,130,11.76,249,11.77,48,11.78,423,11.79,2017-04-20,14:53:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.74,11.75,11521606,135231526.0,16,11.74,139,11.73,209,11.72,168,11.71,76,11.7,137,11.75,130,11.76,254,11.77,48,11.78,423,11.79,2017-04-20,14:53:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.74,11.75,11521606,135231526.0,19,11.74,136,11.73,209,11.72,168,11.71,76,11.7,153,11.75,130,11.76,254,11.77,48,11.78,423,11.79,2017-04-20,14:53:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.74,11.75,11521606,135231526.0,20,11.74,136,11.73,209,11.72,168,11.71,76,11.7,163,11.75,130,11.76,254,11.77,48,11.78,423,11.79,2017-04-20,14:53:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.74,11.75,11521606,135231526.0,20,11.74,136,11.73,209,11.72,168,11.71,76,11.7,163,11.75,130,11.76,254,11.77,48,11.78,423,11.79,2017-04-20,14:53:43,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11523606,135255006.0,136,11.73,209,11.72,168,11.71,76,11.7,21,11.69,30,11.74,163,11.75,130,11.76,254,11.77,48,11.78,2017-04-20,14:53:49,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11523806,135257352.0,134,11.73,209,11.72,168,11.71,76,11.7,21,11.69,30,11.74,163,11.75,130,11.76,254,11.77,48,11.78,2017-04-20,14:54:01,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11528806,135316072.0,1,11.74,134,11.73,209,11.72,168,11.71,76,11.7,143,11.75,130,11.76,254,11.77,48,11.78,423,11.79,2017-04-20,14:54:07,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11528806,135316072.0,31,11.74,134,11.73,209,11.72,168,11.71,76,11.7,143,11.75,130,11.76,224,11.77,48,11.78,423,11.79,2017-04-20,14:54:10,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11528806,135316072.0,34,11.74,134,11.73,209,11.72,168,11.71,76,11.7,143,11.75,130,11.76,236,11.77,58,11.78,423,11.79,2017-04-20,14:54:13,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,115,11.73,209,11.72,168,11.71,76,11.7,21,11.69,16,11.74,147,11.75,130,11.76,243,11.77,58,11.78,2017-04-20,14:54:19,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,115,11.73,209,11.72,168,11.71,76,11.7,21,11.69,16,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:22,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,115,11.73,209,11.72,168,11.71,76,11.7,21,11.69,18,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:28,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,135,11.73,209,11.72,168,11.71,76,11.7,21,11.69,18,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:31,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,135,11.73,209,11.72,168,11.71,76,11.7,21,11.69,68,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:34,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,139,11.73,209,11.72,168,11.71,76,11.7,21,11.69,68,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:37,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,139,11.73,209,11.72,168,11.71,76,11.7,23,11.69,68,11.74,149,11.75,130,11.76,243,11.77,330,11.78,2017-04-20,14:54:40,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11532206,135355988.0,139,11.73,209,11.72,168,11.71,81,11.7,23,11.69,68,11.74,149,11.75,130,11.76,233,11.77,330,11.78,2017-04-20,14:54:43,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11533706,135373598.0,139,11.73,209,11.72,168,11.71,81,11.7,23,11.69,53,11.74,149,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:54:46,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11533706,135373598.0,149,11.73,209,11.72,168,11.71,81,11.7,23,11.69,53,11.74,149,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:54:52,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11533706,135373598.0,149,11.73,209,11.72,168,11.71,81,11.7,23,11.69,103,11.74,151,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:54:55,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11534706,135385328.0,139,11.73,209,11.72,168,11.71,81,11.7,23,11.69,103,11.74,151,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:55:07,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11534706,135385328.0,139,11.73,209,11.72,168,11.71,81,11.7,23,11.69,101,11.74,151,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:55:13,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11535106,135390024.0,139,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,135,11.75,130,11.76,103,11.77,330,11.78,2017-04-20,14:55:16,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11535306,135392370.0,137,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,145,11.75,138,11.76,103,11.77,320,11.78,2017-04-20,14:55:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11535306,135392370.0,137,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,138,11.76,103,11.77,320,11.78,2017-04-20,14:55:28,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11540306,135451020.0,87,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,138,11.76,103,11.77,320,11.78,2017-04-20,14:55:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11540306,135451020.0,87,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,138,11.76,103,11.77,337,11.78,2017-04-20,14:55:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11542306,135474480.0,67,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,138,11.76,103,11.77,337,11.78,2017-04-20,14:55:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11542306,135474480.0,117,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,138,11.76,103,11.77,337,11.78,2017-04-20,14:55:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11545306,135509670.0,87,11.73,209,11.72,168,11.71,81,11.7,23,11.69,97,11.74,225,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:55:49,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11554506,135617591.0,209,11.72,168,11.71,81,11.7,23,11.69,53,11.68,33,11.73,92,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:55:52,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11554506,135617591.0,209,11.72,168,11.71,121,11.7,23,11.69,53,11.68,33,11.73,242,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:55:55,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11560006,135682106.0,209,11.72,168,11.71,121,11.7,23,11.69,53,11.68,48,11.73,262,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:55:58,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11560006,135682106.0,209,11.72,168,11.71,121,11.7,23,11.69,53,11.68,53,11.73,442,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:56:01,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11560506,135687971.0,209,11.72,168,11.71,121,11.7,23,11.69,53,11.68,48,11.73,442,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:56:04,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,11566706,135760635.0,147,11.72,168,11.71,119,11.7,23,11.69,53,11.68,48,11.73,442,11.74,225,11.75,158,11.76,103,11.77,2017-04-20,14:56:10,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11571906,135821635.0,69,11.73,147,11.72,168,11.71,119,11.7,23,11.69,438,11.74,225,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:13,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11572906,135833365.0,59,11.73,147,11.72,168,11.71,119,11.7,23,11.69,438,11.74,225,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:16,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11572906,135833365.0,619,11.73,147,11.72,168,11.71,119,11.7,23,11.69,443,11.74,225,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:22,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11574906,135856825.0,599,11.73,147,11.72,168,11.71,119,11.7,23,11.69,443,11.74,225,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11574906,135856825.0,604,11.73,147,11.72,168,11.71,119,11.7,23,11.69,443,11.74,285,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11575006,135857998.0,603,11.73,147,11.72,168,11.71,119,11.7,23,11.69,443,11.74,285,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11590506,136039813.0,448,11.73,147,11.72,168,11.71,119,11.7,23,11.69,443,11.74,285,11.75,158,11.76,103,11.77,337,11.78,2017-04-20,14:56:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11598906,136138363.0,382,11.73,147,11.72,168,11.71,119,11.7,38,11.69,425,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:56:46,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11599906,136150093.0,372,11.73,147,11.72,168,11.71,119,11.7,38,11.69,425,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:56:49,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11610006,136268567.0,292,11.73,147,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:56:58,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,11610006,136268567.0,292,11.73,148,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:57:07,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11619506,136380002.0,197,11.73,148,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:57:10,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11619506,136380002.0,197,11.73,148,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:57:13,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11619506,136380002.0,197,11.73,158,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:57:19,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11621206,136399943.0,68,11.73,158,11.72,168,11.71,119,11.7,38,11.69,424,11.74,285,11.75,158,11.76,103,11.77,329,11.78,2017-04-20,14:57:22,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,119,11.7,38,11.69,53,11.68,12,11.73,404,11.74,285,11.75,158,11.76,103,11.77,2017-04-20,14:57:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,119,11.7,38,11.69,53,11.68,24,11.73,404,11.74,269,11.75,158,11.76,103,11.77,2017-04-20,14:57:28,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,119,11.7,38,11.69,53,11.68,24,11.73,419,11.74,269,11.75,158,11.76,107,11.77,2017-04-20,14:57:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,119,11.7,38,11.69,53,11.68,25,11.73,419,11.74,261,11.75,158,11.76,107,11.77,2017-04-20,14:57:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,169,11.7,38,11.69,53,11.68,25,11.73,419,11.74,258,11.75,158,11.76,107,11.77,2017-04-20,14:57:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11632006,136526647.0,167,11.72,168,11.71,169,11.7,38,11.69,53,11.68,25,11.73,429,11.74,258,11.75,158,11.76,107,11.77,2017-04-20,14:57:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11634506,136555972.0,31,11.73,167,11.72,168,11.71,169,11.7,38,11.69,429,11.74,258,11.75,158,11.76,107,11.77,329,11.78,2017-04-20,14:57:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11636506,136579432.0,112,11.73,167,11.72,168,11.71,169,11.7,38,11.69,429,11.74,258,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:57:46,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11655806,136805817.0,54,11.73,153,11.72,168,11.71,169,11.7,38,11.69,429,11.74,258,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:57:52,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11658506,136837488.0,28,11.73,153,11.72,168,11.71,169,11.7,38,11.69,429,11.74,258,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:57:55,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11662806,136887927.0,148,11.72,168,11.71,169,11.7,38,11.69,53,11.68,7,11.73,429,11.74,258,11.75,158,11.76,58,11.77,2017-04-20,14:58:01,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11662806,136887927.0,148,11.72,168,11.71,169,11.7,38,11.69,53,11.68,126,11.73,429,11.74,258,11.75,158,11.76,58,11.77,2017-04-20,14:58:07,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11665306,136917252.0,148,11.72,168,11.71,169,11.7,38,11.69,53,11.68,101,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:12,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11675806,137040317.0,53,11.72,168,11.71,169,11.7,38,11.69,53,11.68,96,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:13,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11677506,137060258.0,53,11.72,168,11.71,169,11.7,38,11.69,53,11.68,79,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:18,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11685406,137152925.0,28,11.73,53,11.72,168,11.71,169,11.7,38,11.69,435,11.74,178,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:58:24,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11685406,137152925.0,28,11.73,53,11.72,218,11.71,169,11.7,38,11.69,435,11.74,178,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:58:25,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,11694006,137253745.0,218,11.71,169,11.7,38,11.69,53,11.68,13,11.67,22,11.72,21,11.73,435,11.74,178,11.75,158,11.76,2017-04-20,14:58:28,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11700006,137324103.0,37,11.72,218,11.71,169,11.7,38,11.69,53,11.68,52,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11700506,137329968.0,37,11.72,218,11.71,169,11.7,38,11.69,53,11.68,55,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11700506,137329968.0,151,11.72,218,11.71,169,11.7,38,11.69,53,11.68,60,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11700506,137329968.0,151,11.72,218,11.71,219,11.7,38,11.69,53,11.68,60,11.73,435,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:48,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11710406,137446095.0,9,11.73,161,11.72,218,11.71,219,11.7,38,11.69,305,11.74,178,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:58:52,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11711306,137456652.0,184,11.72,218,11.71,219,11.7,38,11.69,32,11.68,1,11.73,305,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:58:55,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11711406,137457825.0,9,11.73,184,11.72,218,11.71,219,11.7,38,11.69,305,11.74,178,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:59:00,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,11711906,137463690.0,4,11.73,184,11.72,218,11.71,214,11.7,38,11.69,355,11.74,178,11.75,158,11.76,58,11.77,329,11.78,2017-04-20,14:59:01,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,11712306,137468382.0,184,11.72,218,11.71,214,11.7,38,11.69,32,11.68,148,11.73,355,11.74,178,11.75,158,11.76,58,11.77,2017-04-20,14:59:04,600122
